,Neighborhood,arts_culture_recreation,bars_nightlife,business_hub,café_fastfoods,cuisine_restaurants,education_colleges,kids_family_residential,nature_view,regular_restaurants,shopping,sports_fitness,stores_daily_conveniences,tourist_interest,transport_vicinity,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Mapping
9044,Sector-14 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,Flavors,19.068033262249774,73.01078983857931,Indian Restaurant,regular_restaurants
9045,Sector-14 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,Golden Wok,19.06727321611223,73.01242505487228,Chinese Restaurant,regular_restaurants
9046,Sector-14 Sanpada,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0608108,73.01166690000002,Cowboy's Cafe,19.05661919184397,73.00355740676562,Pub,bars_nightlife
9047,Sector-14 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0608108,73.01166690000002,Sanpada Highway busstop,19.06790349605962,73.00858513921449,Bus Station,transport_vicinity
9048,Sector-14 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.0608108,73.01166690000002,IBIS,19.063534209201862,73.01928600858966,Hotel,tourist_interest
9049,Sector-14 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,Jumbo King,19.067724835944052,73.00750695338013,Food Court,regular_restaurants
9050,Sector-14 Sanpada,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.0608108,73.01166690000002,Yogi MidTown,19.063862094690656,73.01949500506129,Italian Restaurant,cuisine_restaurants
9051,Sector-14 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.0608108,73.01166690000002,Hotel Yogi Midtown Navi Mumbai,19.063892353781494,73.01949279498517,Hotel,tourist_interest
9052,Sector-14 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,Chaya Sagar Juice & Snacks,19.0581063667397,73.003488217035,Indian Restaurant,regular_restaurants
9053,Sector-14 Sanpada,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0608108,73.01166690000002,Dr.D.Y.PATIL.UNIVERSITY CAMPUS,19.05671091035997,73.01923411977909,Campground,nature_view
9054,Sector-14 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,VITHAL Kamats,19.059107814330847,73.0028539768866,Indian Restaurant,regular_restaurants
9055,Sector-14 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0608108,73.01166690000002,Kharghar Railway Station,19.05591493173589,73.01902656442168,Train Station,transport_vicinity
9056,Sector-14 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,Mibonasa,19.055864558598405,73.0039379499193,Dim Sum Restaurant,regular_restaurants
9057,Sector-14 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0608108,73.01166690000002,Juinagar Railway Station,19.05623988579595,73.01843272446453,Train Station,transport_vicinity
9058,Sector-14 Taloja,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.0717699,73.098909595726,Ola Cab,19.07903130261389,73.09810326647887,Moving Target,sports_fitness
9059,Sector-14 Taloja,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0717699,73.098909595726,Taloja Famous Biryani,19.070124833767004,73.09072015309816,Indian Restaurant,regular_restaurants
9060,Sector-15 Ghansoli,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1193307,72.9995096,McDonald's,19.118373661059607,73.00657292156826,Fast Food Restaurant,regular_restaurants
9061,Sector-15 Ghansoli,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.1193307,72.9995096,DMart,19.121849890730108,72.99919264797354,Department Store,stores_daily_conveniences
9062,Sector-15 Ghansoli,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1193307,72.9995096,Ram Krishna Family Restaurant,19.116275129991827,73.00413398706054,Vegetarian / Vegan Restaurant,regular_restaurants
9063,Sector-15 Ghansoli,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.1193307,72.9995096,Ghansoli Railway Station,19.11692532339259,73.00586371944001,Train Station,transport_vicinity
9064,Sector-15 Ghansoli,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.1193307,72.9995096,Paradise Juice,19.125172745105733,73.00642299684607,Juice Bar,café_fastfoods
9065,Sector-15 Sanpada,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0608108,73.01166690000002,Palm Beach Road,19.05822387777432,73.00483703613281,Scenic Lookout,nature_view
9066,Sector-15 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,Appetite Hotel,19.067571623775887,73.01242505487228,Indian Restaurant,regular_restaurants
9067,Sector-15 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,Shikara Restaurant,19.068149798071264,73.01057320831399,Restaurant,regular_restaurants
9068,Sector-15 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0608108,73.01166690000002,70 beans,19.05584613535568,73.01528640033854,Café,
9069,Sector-15 Sanpada,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0608108,73.01166690000002,Vikings Lounge,19.067041359190057,73.00823368274962,Nightclub,bars_nightlife
9070,Sector-15 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,Bhagat Tarachand,19.058216834946553,73.00349590477468,Indian Restaurant,regular_restaurants
9071,Sector-15 Sanpada,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0608108,73.01166690000002,Baskin Robbins,19.058287396807717,73.00375344422494,Ice Cream Shop,café_fastfoods
9072,Sector-15 Sanpada,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0608108,73.01166690000002,Domino's Pizza,19.059,73.003,Pizza Place,café_fastfoods
9073,Sector-15 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,Flavors,19.068033262249774,73.01078983857931,Indian Restaurant,regular_restaurants
9074,Sector-15 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,Golden Wok,19.06727321611223,73.01242505487228,Chinese Restaurant,regular_restaurants
9075,Sector-15 Sanpada,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0608108,73.01166690000002,Cowboy's Cafe,19.05661919184397,73.00355740676562,Pub,bars_nightlife
9076,Sector-15 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0608108,73.01166690000002,Sanpada Highway busstop,19.06790349605962,73.00858513921449,Bus Station,transport_vicinity
9077,Sector-15 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.0608108,73.01166690000002,IBIS,19.063534209201862,73.01928600858966,Hotel,tourist_interest
9078,Sector-15 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,Jumbo King,19.067724835944052,73.00750695338013,Food Court,regular_restaurants
9079,Sector-15 Sanpada,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.0608108,73.01166690000002,Yogi MidTown,19.063862094690656,73.01949500506129,Italian Restaurant,cuisine_restaurants
9080,Sector-15 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.0608108,73.01166690000002,Hotel Yogi Midtown Navi Mumbai,19.063892353781494,73.01949279498517,Hotel,tourist_interest
9081,Sector-15 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,Chaya Sagar Juice & Snacks,19.0581063667397,73.003488217035,Indian Restaurant,regular_restaurants
9082,Sector-15 Sanpada,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0608108,73.01166690000002,Dr.D.Y.PATIL.UNIVERSITY CAMPUS,19.05671091035997,73.01923411977909,Campground,nature_view
9083,Sector-15 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,VITHAL Kamats,19.059107814330847,73.0028539768866,Indian Restaurant,regular_restaurants
9084,Sector-15 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0608108,73.01166690000002,Kharghar Railway Station,19.05591493173589,73.01902656442168,Train Station,transport_vicinity
9085,Sector-15 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,Mibonasa,19.055864558598405,73.0039379499193,Dim Sum Restaurant,regular_restaurants
9086,Sector-15 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0608108,73.01166690000002,Juinagar Railway Station,19.05623988579595,73.01843272446453,Train Station,transport_vicinity
9087,Sector-16 Kharghar,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.0525298,73.07351109999998,Central Park Kharghar,19.055506132095168,73.07212829589844,Theme Park,kids_family_residential
9088,Sector-16 Kharghar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0525298,73.07351109999998,Natural Ice Cream,19.047428557462627,73.06935678135548,Ice Cream Shop,café_fastfoods
9089,Sector-16 Kharghar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0525298,73.07351109999998,Shilp Chowk,19.04749677022669,73.07008537269499,Outdoor Sculpture,arts_culture_recreation
9090,Sector-16 Kharghar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0525298,73.07351109999998,Domino's Pizza,19.047,73.072,Pizza Place,café_fastfoods
9091,Sector-16 Koparkhairane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.105591600000004,73.00087590000003,Zenzibu Da Sky Bizarre,19.101409644162214,73.00397797335737,Lounge,bars_nightlife
9092,Sector-16 Koparkhairane,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.105591600000004,73.00087590000003,Spices,19.105165745871343,73.00314913213835,Diner,cuisine_restaurants
9093,Sector-16 Koparkhairane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.105591600000004,73.00087590000003,Domino's Pizza,19.1076069609832,73.00230622265134,Pizza Place,café_fastfoods
9094,Sector-16 Koparkhairane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.105591600000004,73.00087590000003,Baskin Robbins,19.109845689182595,73.00190261344919,Ice Cream Shop,café_fastfoods
9095,Sector-16 Koparkhairane,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.105591600000004,73.00087590000003,McDonald's,19.10657225540493,73.00572534131919,Fast Food Restaurant,regular_restaurants
9096,Sector-16 Koparkhairane,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.105591600000004,73.00087590000003,Varistta,19.109824314016077,73.00176999884553,Indian Restaurant,regular_restaurants
9097,Sector-16 Koparkhairane,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.105591600000004,73.00087590000003,Hotel Victoria - Oriental & Thai - Kopar Khairane,19.098242603335027,73.00510840452594,Thai Restaurant,cuisine_restaurants
9098,Sector-16 Koparkhairane,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.105591600000004,73.00087590000003,D Mart Kopar Khairane,19.099174245167355,73.00494089361,Department Store,stores_daily_conveniences
9099,Sector-16 Koparkhairane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.105591600000004,73.00087590000003,Cafe Coffee Day CCD koparkhairne,19.09900064013602,73.00396229439762,Coffee Shop,café_fastfoods
9100,Sector-16 Koparkhairane,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.105591600000004,73.00087590000003,V-Kitchen,19.109479758475896,73.00145864252504,Mexican Restaurant,regular_restaurants
9101,Sector-16 Koparkhairane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.105591600000004,73.00087590000003,Gulab Sons Dairy,19.10190840419971,73.00383993128725,Dessert Shop,café_fastfoods
9102,Sector-16 Koparkhairane,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.105591600000004,73.00087590000003,Captain Family restaurant,19.105090167873907,73.0089927285306,Indian Restaurant,regular_restaurants
9103,Sector-16 Koparkhairane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.105591600000004,73.00087590000003,Pouva Deck,19.103516392615486,73.00930008323533,Bar,bars_nightlife
9104,Sector-16 Sanpada,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0608108,73.01166690000002,Palm Beach Road,19.05822387777432,73.00483703613281,Scenic Lookout,nature_view
9105,Sector-16 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,Appetite Hotel,19.067571623775887,73.01242505487228,Indian Restaurant,regular_restaurants
9106,Sector-16 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,Shikara Restaurant,19.068149798071264,73.01057320831399,Restaurant,regular_restaurants
9107,Sector-16 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0608108,73.01166690000002,70 beans,19.05584613535568,73.01528640033854,Café,
9108,Sector-16 Sanpada,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0608108,73.01166690000002,Vikings Lounge,19.067041359190057,73.00823368274962,Nightclub,bars_nightlife
9109,Sector-16 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,Bhagat Tarachand,19.058216834946553,73.00349590477468,Indian Restaurant,regular_restaurants
9110,Sector-16 Sanpada,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0608108,73.01166690000002,Baskin Robbins,19.058287396807717,73.00375344422494,Ice Cream Shop,café_fastfoods
9111,Sector-16 Sanpada,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0608108,73.01166690000002,Domino's Pizza,19.059,73.003,Pizza Place,café_fastfoods
9112,Sector-16 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,Flavors,19.068033262249774,73.01078983857931,Indian Restaurant,regular_restaurants
9113,Sector-16 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,Golden Wok,19.06727321611223,73.01242505487228,Chinese Restaurant,regular_restaurants
9114,Sector-16 Sanpada,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0608108,73.01166690000002,Cowboy's Cafe,19.05661919184397,73.00355740676562,Pub,bars_nightlife
9115,Sector-16 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0608108,73.01166690000002,Sanpada Highway busstop,19.06790349605962,73.00858513921449,Bus Station,transport_vicinity
9116,Sector-16 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.0608108,73.01166690000002,IBIS,19.063534209201862,73.01928600858966,Hotel,tourist_interest
9117,Sector-16 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,Jumbo King,19.067724835944052,73.00750695338013,Food Court,regular_restaurants
9118,Sector-16 Sanpada,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.0608108,73.01166690000002,Yogi MidTown,19.063862094690656,73.01949500506129,Italian Restaurant,cuisine_restaurants
9119,Sector-16 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.0608108,73.01166690000002,Hotel Yogi Midtown Navi Mumbai,19.063892353781494,73.01949279498517,Hotel,tourist_interest
9120,Sector-16 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,Chaya Sagar Juice & Snacks,19.0581063667397,73.003488217035,Indian Restaurant,regular_restaurants
9121,Sector-16 Sanpada,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0608108,73.01166690000002,Dr.D.Y.PATIL.UNIVERSITY CAMPUS,19.05671091035997,73.01923411977909,Campground,nature_view
9122,Sector-16 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,VITHAL Kamats,19.059107814330847,73.0028539768866,Indian Restaurant,regular_restaurants
9123,Sector-16 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0608108,73.01166690000002,Kharghar Railway Station,19.05591493173589,73.01902656442168,Train Station,transport_vicinity
9124,Sector-16 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0608108,73.01166690000002,Mibonasa,19.055864558598405,73.0039379499193,Dim Sum Restaurant,regular_restaurants
9125,Sector-16 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0608108,73.01166690000002,Juinagar Railway Station,19.05623988579595,73.01843272446453,Train Station,transport_vicinity
9126,Sector-16 Taloja,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.0717699,73.098909595726,Ola Cab,19.07903130261389,73.09810326647887,Moving Target,sports_fitness
9127,Sector-16 Taloja,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0717699,73.098909595726,Taloja Famous Biryani,19.070124833767004,73.09072015309816,Indian Restaurant,regular_restaurants
9128,Sector-16 Ulwe,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.9871135,73.0403934,Pizza Hut,18.986551687270996,73.03747520870942,Pizza Place,café_fastfoods
9129,Sector-17 Kamothe,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.028524,73.0916755,Domino's Pizza,19.026,73.094,Pizza Place,café_fastfoods
9130,Sector-17 Kamothe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.028524,73.0916755,mansarovar railway stn,19.026198721916092,73.09199391557559,Train Station,transport_vicinity
9131,Sector-17 Kamothe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.028524,73.0916755,Kamothe Toll Plaza / कामोठे टोल नाका,19.02990624349052,73.08962505754802,Toll Plaza,transport_vicinity
9132,Sector-17 Kamothe,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.028524,73.0916755,Sector 36,19.02276290807549,73.09006269425858,Dog Run,kids_family_residential
9133,Sector-17 Kamothe,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.028524,73.0916755,Hotel Venkat Presidency Navi Mumbai,19.024736585176246,73.09655288997486,Hotel,tourist_interest
9134,Sector-17 Kamothe,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.028524,73.0916755,Malwan Tadka,19.022661141084715,73.08924945775551,Indian Restaurant,regular_restaurants
9135,Sector-17 Kamothe,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.028524,73.0916755,Venkat Presidency,19.023997646961547,73.09764218905772,Asian Restaurant,regular_restaurants
9136,Sector-17 Kamothe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.028524,73.0916755,Big Cinemas Kharghar (3:16),19.032779313304328,73.0853829540286,Multiplex,arts_culture_recreation
9137,Sector-17 Kamothe,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.028524,73.0916755,Physique Gym,19.021705118326217,73.08804580531599,Gym,sports_fitness
9138,Sector-17 Kamothe,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.028524,73.0916755,Tawa,19.021761731137925,73.08577489078247,Asian Restaurant,regular_restaurants
9139,Sector-18 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0651263,73.0118664324196,Appetite Hotel,19.067571623775887,73.01242505487228,Indian Restaurant,regular_restaurants
9140,Sector-18 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0651263,73.0118664324196,Shikara Restaurant,19.068149798071264,73.01057320831399,Restaurant,regular_restaurants
9141,Sector-18 Sanpada,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0651263,73.0118664324196,Vikings Lounge,19.067041359190057,73.00823368274962,Nightclub,bars_nightlife
9142,Sector-18 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.0651263,73.0118664324196,Hotel Bhagat Tarachand,19.072308341420158,73.0085002198818,Hotel,tourist_interest
9143,Sector-18 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.0651263,73.0118664324196,Yogi Executive Hotel Navi Mumbai,19.070790386231607,73.00933149094085,Hotel,tourist_interest
9144,Sector-18 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0651263,73.0118664324196,Flavors,19.068033262249774,73.01078983857931,Indian Restaurant,regular_restaurants
9145,Sector-18 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0651263,73.0118664324196,Golden Wok,19.06727321611223,73.01242505487228,Chinese Restaurant,regular_restaurants
9146,Sector-18 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0651263,73.0118664324196,Jaffer Bhai's Delhi Darbar,19.072098855989392,73.00918733234272,Indian Restaurant,regular_restaurants
9147,Sector-18 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0651263,73.0118664324196,Sanpada Highway busstop,19.06790349605962,73.00858513921449,Bus Station,transport_vicinity
9148,Sector-18 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0651263,73.0118664324196,Jumbo King,19.067724835944052,73.00750695338013,Food Court,regular_restaurants
9149,Sector-18 Sanpada,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.0651263,73.0118664324196,APMC Market,19.07030046163149,73.00787019301211,Market,stores_daily_conveniences
9150,Sector-18 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.0651263,73.0118664324196,IBIS,19.063534209201862,73.01928600858966,Hotel,tourist_interest
9151,Sector-18 Sanpada,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.0651263,73.0118664324196,Monginis Cake Shop,19.06861499362776,73.018611453154,Bakery,stores_daily_conveniences
9152,Sector-18 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.0651263,73.0118664324196,Hotel Yogi Midtown Navi Mumbai,19.063892353781494,73.01949279498517,Hotel,tourist_interest
9153,Sector-18 Sanpada,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.0651263,73.0118664324196,Yogi MidTown,19.063862094690656,73.01949500506129,Italian Restaurant,cuisine_restaurants
9154,Sector-18 Sanpada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0651263,73.0118664324196,Hotel Nanumal Bhojraj Vashi Sanpada,19.072328833924814,73.00929431756647,Indian Restaurant,regular_restaurants
9155,Sector-18 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.0651263,73.0118664324196,Hotel IBIS,19.0679001188974,73.01951998852569,Hotel,tourist_interest
9156,Sector-18 Sanpada,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.0651263,73.0118664324196,Ibis Navi Mumbai,19.06789321111049,73.01973835359333,Hotel,tourist_interest
9157,Sector-18 Sanpada,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.0651263,73.0118664324196,Harley-Davidson Showroom,19.069183340774398,73.0192802431668,Motorcycle Shop,stores_daily_conveniences
9158,Sector-18 Ulwe,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.02291925,73.0479300373767,J9 Sports Lounge,19.01826057989948,73.04364712588087,Sports Bar,sports_fitness
9159,Sector-18 Ulwe,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.02291925,73.0479300373767,Vishwanand Restaurant,19.025371764281505,73.04181495771344,Vegetarian / Vegan Restaurant,regular_restaurants
9160,Sector-18 Ulwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.02291925,73.0479300373767,Cafe Coffee Day,19.017187907799148,73.04446061883485,Café,
9161,Sector-18 Ulwe,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.02291925,73.0479300373767,Rain Forest,19.017767890564095,73.04388639384565,Indian Restaurant,regular_restaurants
9162,Sector-18 Ulwe,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.02291925,73.0479300373767,Domino's Pizza,19.0167849529374,73.0435616597306,Pizza Place,café_fastfoods
9163,Sector-18 Ulwe,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.02291925,73.0479300373767,McDonald's,19.024715190372923,73.04126853017901,Burger Joint,café_fastfoods
9164,Sector-18 Ulwe,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.02291925,73.0479300373767,Rainforest Belapur,19.017748974001986,73.04389992061688,Bar,bars_nightlife
9165,Sector-18 Ulwe,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.02291925,73.0479300373767,Park Hotel,19.02314945055913,73.04880310526461,Restaurant,regular_restaurants
9166,Sector-18 Ulwe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.02291925,73.0479300373767,Mansarovar Station,19.02265637121333,73.04651451111987,Train Station,transport_vicinity
9167,Sector-18 Ulwe,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.02291925,73.0479300373767,Amul Scooping Parlour,19.027007779823755,73.04441613294969,Ice Cream Shop,café_fastfoods
9168,Sector-18 Ulwe,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.02291925,73.0479300373767,Calypso,19.018355398914665,73.0435760077277,Restaurant,regular_restaurants
9169,Sector-18 Ulwe,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.02291925,73.0479300373767,Rajiv Gandhi stadium,19.027929530615452,73.04377047431669,Recreation Center,sports_fitness
9170,Sector-18 Ulwe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.02291925,73.0479300373767,C.B.D Belapur Bus Depot,19.024732038418644,73.0413838277355,Bus Station,transport_vicinity
9171,Sector-18 Ulwe,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.02291925,73.0479300373767,Flames Barbeque,19.024715427382592,73.04110050201416,BBQ Joint,cuisine_restaurants
9172,Sector-18 Ulwe,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.02291925,73.0479300373767,Anna Tapri,19.025475928474506,73.05495395052284,Smoke Shop,stores_daily_conveniences
9173,Sector-18 Ulwe,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.02291925,73.0479300373767,Chaatwich - Desi Chatkara,19.017420550055803,73.04163171728841,Fast Food Restaurant,regular_restaurants
9174,Sector-18 Ulwe,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.02291925,73.0479300373767,Briyani Guru,19.016340037152887,73.0428250423689,Indian Restaurant,regular_restaurants
9175,Sector-18 Ulwe,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.02291925,73.0479300373767,A1 Dum Briyani Cbd Belapur,19.027917083170127,73.04002907783781,Asian Restaurant,regular_restaurants
9176,Sector-19 Airoli,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.1593193,72.99068309999998,West Coast Grill,19.16040138322943,72.99203916554967,Burger Joint,café_fastfoods
9177,Sector-19 Airoli,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.1593193,72.99068309999998,Bruciato Food Factory,19.161068,72.991109,Italian Restaurant,cuisine_restaurants
9178,Sector-19 Airoli,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.1593193,72.99068309999998,Cafe Coffee Day CCD Airoli,19.158591065603154,72.99194477816002,Coffee Shop,café_fastfoods
